Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4001,Urea,2017,2017,t,1140.75,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4001,Urea,2018,2018,t,2518,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4001,Urea,2019,2019,t,553.35,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4001,Urea,2020,2020,t,178.08,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,2513,I,Imputed value
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,2426.29,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,2078,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,166,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,2997,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,42,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,3277.73,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,4827.8,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,4732.82,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,4846.76,A,Official figure
RFB,Fertilizers by Product,752,Sweden,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,2991.86,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5510,Production,4003,Ammonium nitrate (AN),2002,2002,t,918900,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5510,Production,4003,Ammonium nitrate (AN),2003,2003,t,960500,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5510,Production,4003,Ammonium nitrate (AN),2004,2004,t,992200,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5510,Production,4003,Ammonium nitrate (AN),2005,2005,t,996100,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2002,2002,t,1485900,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2003,2003,t,1293800,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2004,2004,t,1380200,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,1354200,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2002,2002,t,94200,A,Official figure
RFB,Fertilizers by Product,826,United Kingdom of Great Britain and Northern Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2003,2003,t,94200,A,Official figure
